,title,rating,date_of_stay,review,resort_name
136,Had a great stay,40,August 2013,"We stayed in Villa 6 and were very happy. The pool was only just lean enough and also a bit cold, but nice after a busy day. The bedroom was a dream. The bathroom was amazing. Very big with lots of hot water. The staff a very friendly and nothing was any trouble. Would recommend to anyone.",Bhavana Private Villas
137,Fantastic Honeymoon!,50,July 2013,"What a place! Bhavana started off great with a free airport transfer. When we landed in Bali, the driver was waiting for us. He was incredibly friendly and personable. When we were driving to the villas, it was a bit sketchy since it is off the main road and looks like you are in the middle of nowhere at first. When we pulled in and walked into the reception, we were already impressed. A beautiful open air reception and incredibly friendly staff. While we completed the registration, they brought us a welcome drink and took our luggage into the room.
When we were taken to the room they had turned down the room (it was 9pm). The pool was lit and very pretty. It was a bit dirty, but it had rained that day so it looked like debris. We asked them to clean it and it was cleaned the next day while we were out. The only problem was that the pool was pretty cold so we didn't go in it too often. The open air living area was perfect to hang out in and they had lit mosquito coils that worked surprisingly well. The bedroom was perfect! High peaked ceilings and the bed had a mosquito net around it. The bathroom was a dream. I loved being able to shower and look at the stars or the puffy white clouds.
During the week, we were in and out of the place. I'm pretty sure they watched when we left and came in and only 1 day we ran into the cleaning service. They did a wonderful job. All the little things were taken care of such as refilling the shower gel in the clay pot.
Breakfast was good, but got a bit boring towards the end of our stay as the menu is a bit limited. However, they don't have a restaurant and it is understandable to not have a ton of choices. They come in and cook your breakfast and it was great! Room service is available 24 hours a day and the menu is extensive and everything we got was good.
The location was also perfect for us. It was just a 5-10 minute walk to the main strip and 15-20 minutes from the beach. There were also a bunch of little restaurants and bars on the way to the main strip so whatever you wanted was very accessible.
The day we left, they brought us to the airport and on the way we asked to stop at the store. The gentleman driving us said absolutely and had no problem. When we got to the airport as well he dropped us off in the ""VIP"" section, which meant we didn't have to walk far to check in. We had a lot of luggage so that was perfect as well.
The one thing that the hotel should tell people when they are leaving is to make sure they have 150,000 rupiah per person as an airport fee. The girl told me when we were checking out because I said I wanted to use the cash that I had left and it reminded her to tell me about the 150,000. However, it's per person, so I ended up having to take out more money for my husband. I know its not the hotel's responsibility, but I think it would be something useful for people to know and a nice little touch!
All in all we were just so impressed with the service. Anything we asked for they attended to promptly and was always resolved.
Such a great place and a great honeymoon. I would most certainly recommend it!",Bhavana Private Villas
138,LOVED OUR HOME AWAY FROM HOME!!!,50,July 2013,"I would like to say thank you to the wonderful staff at Bhavana! You all made my special trip even more special!! The villa is just as I hopped from the pictures, and the location was perfect! We all loved the pool and we were in it at least 2 times a day! We are a family of 4 2 adults and 2 kids 9 and 14. The 2 separate rooms really allow the adults to have a vacation wile being there with the family! I would recommend this villa to anyone looking for a great home and location for your trip to BALI!!",Bhavana Private Villas
139,give it a miss,20,March 2013,"We were in the last villa on the left at the end of the pathway, and it was a shocker.
As we entered , a young guy said he was fixing the pool filter , he then left without fixing it.
We then checked the place out, pool was dirty with slime and debris obviously the filter had not been working for some time.Cigarette butts in garden and outdoor bathroom as well as in the water feature that had no water in it. outdoor fan did not work,after a call a guy rewired it and it worked on one speed none stop. the mozzy net over the bed was full of dust and had bird droppings on it, and the place was grubby and tired.We stayed one night and decided our holiday is to short to waste time somewhere this bad. We left and went to kunja villas around a few corners (fantastic check it out) A refund was offered but not received . SURPRISE..SURPRISE. staff were friendly enough, the place is old and i think the photo's must have been taken a long time ago or photo shopped. Some reviews seem a bit fishy!!. So many good villas around, GIVE THIS ONE A MISS!!!!!",Bhavana Private Villas
140,Home away from home,50,May 2013,"We just returned home from an amazing trip to Seminyak, staying at Bhavana. I confess after reading the reviews after booking, I was a little nervous as to what we'd upon arrival. All I can say is that we were blown away!!! We had booked a 7 night trip to Bali and loved it so much we extended our stay. Our Villa was a huge part of that decision. We absolutely loved it!!! We got a great deal for our stay. The pool was sensational after a long, hot, sticky day of exploring. The bed was sooo comfy and the outdoor living room perfect for the two of us. Most importantly, the staff... They were amazing! So accommodating, so friendly, so helpful! They became a little like family, which I'm sure they'll become when we return, which we most certainly will! Yes, the ""bumpy road"" needs work but it was graded (which we didn't hear!) during our stay which is evidence that management are onto the problem. The location is fantastic, close to Eat St but quiet and tranquil. I could rave all day about Bhavana Private Villas! loved it, loved it! Loved it!!! We will be back! Suksema so very much to all the staff who looked after us during our stay! X",Bhavana Private Villas
141,Decent villa,40,May 2013,"The whole experience for this villa is made fabulous by the service staff...they are nice locals whom are friendly and have the willing to help attitude.... whenever I request for anything, they would do it almost instantly wothout much delay...their efficiency impresses me as I work in service line similar to theirs...I know what's a prompt reponse when I see one....very decent and helpful bunch...will definitely go back again...",Bhavana Private Villas
142,Horrible experience !!!,10,April 2013,Old hotel badly maintained. I was electrocuted by my bedside lamp and there was no security system (miliampere meter) to stop the current.The handle of my room was broken nobody repeared it during the three long and bad days I spent in this villa. The steps of the swimming pool were so slippery because nobody clean them that my mother couldn't take a bath during all our stay. The road to arrive at the hotel was impraticable and full off potholes. Fortunately the staff was nice. The last day the manager came to see us and was so sorry for all these bad events thank you miss but it's not enough!!!! we payed 1042 australian dollars for this two bedrooms villa (expansive for this period in Bali),Bhavana Private Villas
143,Great staff but tired villa,30,April 2013,"Firstly, the staff are so helpful, happy and try to accomodate your every need. Everything you ask for...in Bali time...they try to achieve. Even when we all got sick, they kindly delivered litres of guava juice for the kids which is meant to help them!!
We booked the villa off Agoda- the pictures looked fantastic but on closer examination, the villa is old and tired, the pool was a good size but the tiles were cracked and there was often green mould on the tiles making them very slippery. We had to ask for the filter to run longer and for them to check the chemical levels, which they did.The bedrooms and bathrooms are big, the lounge area didn't really work as well as other villas as there were only 2 small wooden couches for 4 people. There is only room for 2 sun lounges which is hard for 4 people.The mosquitoes were pretty bad at 5pm onwards...they came to ""defog"" the rooms at about 6:30. The road out the front is really bad so it's hard to get a taxi....we usually walked to JL Oberoi which was ok and the Great location to the restaurant stripmade it bearable. Breakfasts are big, and quite a few choices although they use cordial ""juice"", the powdered kind I think. The staff again are so courteous and caring so it makes up for alot of the lack of attention to detail. Sounding picky, things like no facecloths or tea towels in the kitchen, not replacing tea etc daily, all small things but at $280/night(discounted) we have had better value in the past. As a family villa it was ok but I'd probably not go back as we have paid $200/night for better elsewhere.
Again this does not reflect on the staff who were all fabulous.",Bhavana Private Villas
144,"Villa looking tired, not clean, pool unusable",30,March 2013,"Spent four nights in a one bedroom villa, no.2. Returning here after having stayed in a two bedroom with friends in 2009. We loved the villas back then, however on this visit the villas are looking very tired, not very clean and generally worn out. The pool was unusable, water cloudy, green slime on tiles, grout and entry step. It looked as though it had not been vacuumed for some time. The water feature wall was all green and slimy too. We reported this to reception with no action taken, they told us it was from rain?? The pool needed to be shocked and thoroughly cleaned. We felt the villa was overpriced for its standard. There are so many new villas in seminyak with great rates, I would recommend looking elsewhere. Also the road to the villas becomes dirt with huge pot holes, to the point that taxis bottom out. It was a shame, we were really disappointed.",Bhavana Private Villas
145,Good from afar....,30,February 2013,"We have been staying in one bedroom of a two bedroom villa, as they oversold the one bedrooms. Nice looking property in a dodgy looking part of Seminyak. Initially we were impressed, but after a few nights I would suggest there are better deals to be had.
The villa has a private plunge pool which is lovely to sit by, but it has some leaks and tiling falling off, which make it look tired. There is a cathode ray TV in the open air living room, which is not an antique yet, but will soon be and beside it is the CD/DVD/tape player of similar vintage, although it won't play dvd's.
In the bedroom is a lovely king size bed with canopy mosquito net and A/C that makes a bit of a difference, but struggles for the size of the room. There is a flat screen TV hooked up to another DVD player (that doesn't work). We reported the DVD player, which they got going, but has no sound and sounds like a helicopter taking off.
The staff are friendly, but, the few things we requested took hours or days to be provided. The bed for our child was not present and there was some debate if we had nominated she was with us until I suggested they check the booking, then after the tooing and froeing about 3 hours later the bed turned up, with our daughter fast asleep in our bed for the night. Etc.etc... it just went on like this really, but at least the staff were always smiling.
Trust me, you can do better with your money than this property. Good luck.",Bhavana Private Villas
146,Over priced.... Not clean. Staff not that friendly.,20,January 2013,"We spent three nights here in a one bedroom villa. The staff were not that nice when compared to other hotels around the area of Seminyak and other locations in Bali including Legian and Nusa Dua.

The room was not clean at all. There was cigarette butts upon returning to the hotel after the cleaners had been into the room. They also left egg shells from a breakfast cooked in the villa when another person was staying there. The pool was not that clean, nor the kitchen. After they cooked breakfast, it was not cleaned. After the cleaners had been in, the kitchen was still not clean. After advising them of the egg shells and cigarette butts, they only cleaned the cigarette butts. For our whole stay, the egg shells remained even after advising them a few times.

The air conditioner broke down during the middle of the night twice. We had to call the reception and waited almost an hour each time for one of their staff to get a ladder, clean the filter with a screw driver, unplug the unit and then plug it back in to get it working.

The place is quite run down compared to the photos posted on their website and other various accommodation websites. I definitely wouldn't stay there again.",Bhavana Private Villas
147,Wonderful Getaway!,50,February 2012,"The best villa I have ever been to! beautiful and perfect. There's nothing I do not like about this hotel. Will definitely choose this place again on my next trip to Bali!
Private pool villa is huge and spacious. Breakfast are cooked by chefs that come to your room and prepare it.",Bhavana Private Villas
148,Bhavana Villas,40,December 2012,"Lovely week .... quiet, clean, beautiful villas close to the action of Seminyak. I found the Bhavana villas excellent. From the moment I was met at the airport service was friendly and professional. The villa was comfortable, a piece of private heaven. Staff were great, cooking breakfast each morning, smiling and chatting with us. Fresh fruits, range of breakfast choices from western style to Indonesian, food was good and plentiful. Housekeeping staff were fabulous coming in twice a day to clean and turn down the beds at night, lighting the candles and incense burner.
Lovely ambience in the villa, pebble path garden around the pool, fabulous bath and shower....loved lying in bed watching the waterfall into the pool. Beautiful koi pond around reception - look for the turtle swimming with the fish.
Staff were very helpful day and night for anything we needed. I'll be back.",Bhavana Private Villas
149,Bali beauty,50,November 2012,"We spent 4 nights in a 2 bedroom villa and should have done 10!! The villas are huge and the pool was almost too big (just kidding). Lovely decor, Excellent bathroom..shower etc. They come and cook breakfast in the villa and that was a highlight of the morning...nice and fresh and hot.
The staff were very helpful in every way. The bed was king size..No shortage of water available.
5 Min walk to shops and restaurants(we tried 2 and were very impressed...great food and good price) even in villa dining the food was good. All the usual suspects..TV cable WiFi minibar. place is nice and clean. We had a late checkout for nominal price and were able to stay till 6.00pm and relax on our final day. Would definately go back there again.",Bhavana Private Villas
150,Heaven,50,October 2012,We were so happy at Bhavana- we didn't want to leave. It was very quiet and we rarely even saw other guests. Once we were through our wooden carved door we were in our own little world. House keeping were invisible- they came in twice a day and I swear they were keeping tabs on us so to go in when we were out because they were rarely seen! Breakfast was cooked for us every morning and it was always good. The pool was perfect with enough sun to tan or a nice outdoor area with couches and shade. The outdoor bathroom was spacious and clean and we did not have any issues with bugs or anything. The resort is on a quiet little back street but is only a very short walk to the main street in seminyak. I have been to Bali 5 times now and this place is by far my favorite. We will definitely be back. Thanks to all the staff for making it so perfect x,Bhavana Private Villas
151,"Peaceful, idyllic Bhavana",40,November 2012,"After looking online at a number of properties in and around Seminyak, the Bhavana villas seemed to tick all the boxes - Spacious, private, own pool in each villa, good location, and value for money....and it didn't disappoint on any front. In fact, when you add the helpful and friendly service of the staff then the Bhavana exceeded our expectations.

We highly recommend it!!",Bhavana Private Villas
152,Just what we needed,50,November 2012,"We stayed here after a long week of travelling around Bali. It was a great move because we wanted a place to rest. Bhavana was peaceful and private and we were able to relax.
The villa was clean and equipped for all of our needs. The staff were friendly and accommodating. I ordered a massage from the broad menu and it was just wonderful! I felt more comfotable in the villa space than in an actual spa. (I actually went straight to bed after it and slept like a baby!)
Bhavana is located close to the main street however to get to the main street you have to walk down a very dark road. My sister and I felt a bit uneasy late at night.
Also, we ordered room service food which was slightly cold and the plates remained outside on the table until the next day, which attracted birds and flies.

Over all it's a wonderful sanctuary, the local beach is a lot quieter than Kuta and Legian they just need to improve the food service and lighting along the road.",Bhavana Private Villas
153,"Fabulous, just loved this place",50,October 2012,"From our arrival (very early check in) to our departure the Bhavana Private Villas were amazing. The staff were all so friendly and helpful, they all made our holiday so special. It was our anniversary so they decorated the bed with a love heart and the bath was full of rose petals, very nice gesture. The villas are just amazing (they do need a little bit of maintenance done and the bath towels are in need of replacement, especially for this star rating but this is our only negative. They seemed to be doing a little bit of maintenance so am sure they have commenced the works). The bed was massive and so comfortable. We just had the best sleep every night. The outdoor bathroom is fabulous. The villas have everything you possibly need. The pool was great, everything about these villas is amazing. Just a 5 minute walk and you are in the heart of Seminyak with great shops and restaurants. Having our breakfast cooked in our villa every morning by the lovely staff was excellent. I would highly recommend these villas to anyone going to Bali. Ask for Alit (hope I spelt his name correctly) he is the driver for the hotel and was fantastic. Alit, you are a lovely person, a great driver and I hope Bhavana appreciate how good you are at your job. Stay at these villas, they are just fabulous. Thank you for making our stay in Bali so special. We will definitely be back to stay at your beautiful villas.",Bhavana Private Villas
154,Bhavana Privat Villas,40,October 2012,"Great location, walking distance to the best shops, restaurants and beach in Seminyak. Rooms are tidy and spacious, with beautiful covered outdoor bathrooms and living area. Private pools are large and perfect for quick dip.",Bhavana Private Villas
155,"Beautiful villa, great location",40,October 2012,"The staff were super helpful and friendly from the moment we were collected from the airport. Our villa was beautiful with a large bedroom and serene garden to look out into. The location is really central to all the great restaurants & shops in seminyak, but the villa itself is quiet and peaceful. This is the second time we have stated here. We came back bcos it is the best breakfast we had ever had. Unfortunately the menu has changed but it is still comparable to other villas. Would recommend a stay here.",Bhavana Private Villas
156,its dirty,20,September 2012,"hallo guests,

we stayed 3 nights in bhavana villas the villa was ok, but the bed was awful ... When we arrived we thought wow! beautiful hotel ... especially for the price. but when we did the sheets aside, we saw dirty stains ... blood stains and so far I'll save the details ... fleas bah! never in my life anymore..",Bhavana Private Villas
157,Bali sept 2012,30,September 2012,"On a late arrival wow! Great airport pick up by driver Alit who spoke great english and very knowledgable, staff brilliant, villa looked fantastic! Alit is also a driver for hire for the day- he was unavailable but recommended a friend Wayan who was great
For the next 3 days and night the same standard continued! Then disappointing for next 3 days - toilet broke, no water in shower, ""maintenance issues in kitchen "" in fact small maintenance issues everywhere does it sound like a carry on movie??? Staff did their absolute best in trying circumstances. Luckily close to restaurants and shops in seminyak. It is a bit of pot luck with very helpful staff on reception with varying degrees of English. Ulin spa just 5 minute walk is fantastic day spa. Only a minor complaint but to say the pool was refreshing is an understatement. To finish on a positive food and bar prices very reasonable even though villa over priced. ( food and massage prices cheaper than in seminyak) weather was absolutely beautiful everyday as I've been told it always is! Restaurant recommend Rumours (just a short walk down the street) kitchen club seemed good to us although never full at night only busy during day, Potato Head Club is a great venue for a day and to see sunset get there early to get agood daybed! Minimum spend on daybed is 500 000 rupiah but easy to do! Great leather shop in legian is dolphin leather for jackets, suits, bags, shoes (men's and ladies) dolphin leather. Address is Sahadawa St between melatstiand Palma street. Not a place to barter (not cheap) but quality is fantastic, tailor made leather jkt takes 4days and costs $180 AUD approx depending on style and leather. The free shuttle bus around seminyak is hit or miss driver seems to always be taking the boss to Nusa dua or ""just gone out"" Legian is to far for shuttle bus a distance of maybe 3 Kim's. Down the road to the right of the villa is a fantastic little coffe shop called at d'boat house coffee shop. Great tasting food and cheap , friendly and very helpful. Dinner at La Lucciola is beautiful get there for a beautiful sunset",Bhavana Private Villas
158,Great find!,50,September 2012,Love the place. Friendly staff and service. Look forward to coming back here. The private pool is such luxury.Having breakfast cooked fresh in our villa was so special too. The ambiance at night was magical. Definitely recommended.,Bhavana Private Villas
159,Not worth the price...,20,August 2012,"It is tottally my mistakes not to read a review from trip advisor before checking in...
The villa itself i must say not too bad.... The interior and design, the pool they are nice...
But some several things need to improve :
1. The breakfast is faaaar from nice. Its like a breakfast in a cheap motel, sorry just being honest...
2. The bathroom itself is nice, but clearly you have to fix the water problem seriously, its not nice it keep on and off all the time, the shower is not enjoyable at all
3. The pool is smell bad, like the chemical smell but it is even harder than the public pool....
4. When we checking in, the pillows outside, on the sofa, they have black spot on it and really really smell bad... I have no idea how when the last time they wash it....
The review above is based on a 2 bedrooms villa.
Will i come back to this villa or recoommend? For the price, i don't think so :(",Bhavana Private Villas
160,"Relaxing villas, excellent location",50,August 2012,"We stayed for 4 nights in these large villas with beautiful pool and outdoor bathrooms. Polite friendly staff that come and cook breakfast in your villa each morning. Comfy bed and great shower. They could get some new towels though, they are a bit tired looking. Great location within walking distance to Laksmana street to plenty of restaurants and shops. At corner of Laksmana is Ultimo restaurant, great food at reasonable prices. You must also try Metis and Sarong restaurants! Return airport shuttle is great.",Bhavana Private Villas
161,Beautiful private villa,40,August 2012,"We stayed here for 3 nights. We enjoyed our stay here. Very friendly staff that worked hard to accomodate their guests. The breakfast and banana pancakes were delicious. The shuttle service was nice to get us to seminyak square. Close walk to restaurants, shops, and spas.",Bhavana Private Villas
162,Extremely disappointed,10,July 2012,We have just returned from a 2 week stay at these villas and were extremely disappointed.The first villa had a warning alarm for the hot water system which went off during the night several times .The only way to stop this was by leaving a tap running all night.This went on for 2 nights.The second villa we were moved to had a power problem.Every time the pool lights came on the power tripped.The third and final villa had a rat living under the kitchen fridge and was not caught before we left.The condition of the villas was terrible with broken furniture and threadbare towels as well as being quite dirty (pool included).The staff were quite friendly although none the issues we had were addressed.I would advise people lokking at these viilas to look elsewere,Bhavana Private Villas
163,Jaded.,30,July 2012,"These Villas are 6 years old... And it shows. Dodgy workmanship, maintenance well overdue and seriously needs TLC.
Even the towels and bedding are the originals, judging by appearance.

We were promised a butler so subtle you wouldn't know he was there. We never saw him once.

On arrival we found a leaking toilet and an 'engineer' couldn't be found for 3 days.

A request for room service (2 beers) was promptly fulfilled, but with warm cans ("" we haven't got a fridge"").

Great shame, the Balinese Staff as you can imagine were as always superb, but it was clear there was no management or leadership, therefore very little process they could actually follow.

We saw no evidence of Managers/owners, and assume from this and the experience that they are likely disinterested in anything other than in keeping the occupancy high enough to pay for the property investment.

Nearer a 3 star, it sadly comes nowhere near a 5.",Bhavana Private Villas
164,Really Disappointed,20,July 2012,"I have been to Bail quite a few times now and stayed at many villas. This is definitely not a 5 star villa anymore. Whilst the staff are fantastic, the villas are tired, old and need some renovations. Our toilet leaked, our fridge needed repair, the TV is old school & nothing was ever replenished in the mini bar & the towels I think are the same towels from 6 years ago when it first opened (we got a beach towel with a period stain on it). If you want the 5 star experience then this is not the place to stay. Even the ""in-house freshly made breakfast"" is made off site & then just warmed up in your kitchen. Please do not be fooled by the claim it is a 5 star villa. There is so much building going on in Seminyak that I would look elsewhere to stay.",Bhavana Private Villas
165,LOVE,50,January 2012,AMAZING ! Staff was very nice.I would love to come back. The breakfast was beautiful they would come to your room to cook breakfast and coffee I had banana pancakes and fresh fruit every morning ..j ust gorgeous with rose petals in the pool and fine dining table setting.,Bhavana Private Villas
166,Average,40,May 2012,"The thing about this hotel is that everything is very average. Villas were nice enough but a little dated. Service wasn't bad,but neither did u get the very warm feeling from staff. Location was near the main road but the road condition leading to the hotel was full Of potholes. We paid 450 sin dollars a nite for the 2 room villa. Think for this price I was expecting a little more. It's jus a little too average for me:)",Bhavana Private Villas
167,Unhelpful,20,May 2012,"I stayed there last year with my partner and had a great time. Booked again for this year in a double villa for 10 days, at a cost of just on $4000 USD for 4 adults. They wanted to charge and extra USD $30 per day as they couldnt provide two single beds in one of the villas; and the extra money was for a roll a way bed. I have cancllled the booking for one that is not so greedy, and i will not be staying here again. VERY disappointed.",Bhavana Private Villas
168,Average Stay,30,March 2012,"We stayed here in March using a scoopons voucher (purchased for another villa which turned out to be fully booked even after my booking was confirmed via email!!).
The villa was nice but showing signs of age - we have stayed at nicer, however for $135 per night quite reasonable.
The breakfasts were lovely however further choices were needed after 2 or 3 nights.
The candle lit dinner was divine - just gorgeous with rose petals in the pool and fine dining table setting.
Downside:
The service was particularly bad during our stay.
Massages booked that never eventuated.
Even though the room service menu offered English tea to drink, when I tried to order it no one understood me and even after coming to see me so I could show them in the menu what I wanted I was finally brought ginger tea!!! Tea and coffee available in villa but note this does not include any English or ordinary tea - only Chinese tea.
There was only one sun lounge and when we asked for another so my husband and I could lie by the pool together we were told there was s strict 1 sun lounge per villa policy!!!
We also asked if we could upgrade to a 2 bedroom villa ( and pay the difference) but were told they were fully booked, which was fine, however another couple wanted to change from their 2 bedroom villa to a 1 bedroom villa and when we offered to swap with them, reception told us it wasn't possible!!!!!

Realistically, for what we paid the villa was comfortable and clean - good value for money. The service however let them down and was a Great disappointment to us as we are used to exceptional service in Bali.",Bhavana Private Villas
169,Could be excellent when renovations done. Avoid in-house massages,40,February 2012,"We went on a scoopon which was initially for Nunia Villas (part of same group but they changed us before we left due to poor reports on TripAdvisor - that's TA power for you).

We have villa 16 right at the back of the complex and it was very quiet and totally private. The villa, pool, gardens, outdoor area are all lovely and the personally cooked breakfast was wonderful - don't know how some could say otherwise? Given the advertised price of $400 a night it should have been in tip top condition. The complex is 6 years old we were told and it is showing signs of age - doesn't take long in the humidity. However, the management are undertaking renovations so it could achieve its ""excellent"" status shortly. Staff were very helpful and friendly.

Word of advice regarding in-villa massages - suggest you use elsewhere. We had one, mine on the bed, my wife was put on the daybed mattress on the floor. Most uncomfortable and hardly becoming of a top quality establishment. We complained and they halved the cost but that was still more than 2 at the local parlour.",Bhavana Private Villas
170,Weekend Getaway,40,January 2012,"If you want a weekend or holiday getaway maybe this is a great option. I like the fact that every room is a villa with their own private swimming pool. The room was beautifully designed and cleaned. I think the bathroom is unique and romantic but it can be a little bit dirty when it rains because it is semi out door, so sometimes dry leaves from outside fell in the floor, but I didn't think of it as a big issue.
Our room was in the back of the resort, it is very private but the pathway towards our villa is very dark and deserted. I hate walking back to our room alone.
The staff is very helpful and they really make our stay very private, which we love it. Behind the villa there is a rice paddy field, there are a lot of mosquitoes at night. But the hotel management is fully aware of that, they put an anti-mosquitoes spray in every corner of the villa, and there are staffs spray it in our villa every evening.
But we hate the food, a little bit expensive didn't worth the price. The breakfast wasn't that good either, but they cooked it inside your villa (the villa consist with bedroom, bathroom, swimming pool, kitchen, and living room). Aside from that, we definitely will come back someday.",Bhavana Private Villas
171,Thoroughly impressed with the villas,50,February 2012,"Was a scoopon offer original villa had been double booked so was transferred to this one
Service is fantastic. On arrival had freshly run bath with rose petals in. Complimentary massage in room
Daily breakfast of choice cooked in room tried different one each day were lovely
Had complimentary evening meal in room pool was covered in rose petals and lots of candles, very romantic
The villa had everything we needed and more tastefully decorated
Only downer is location once you venture out your own piece of paradise you are back in Bali, and Hye Bali is what Bali is!!!
Would definitely recommend staff Are wonderful. Villa gorgeous and very comfortable bed",Bhavana Private Villas
172,"Comfortable, very friendly staff, needs some updating",40,January 2012,"Stayed here for a long weekend recently. Great location (although the road is falling to bits), very close to restaurant row in Seminyak. Good sized villa and nice layout. Needs some updating as getting a bit tired, but little things would be easy to fix. New towels and some paint touch-ups would help. Staff were very friendly and very helpful. Room service = don't bother. Would definately go back.",Bhavana Private Villas
173,LOCATION! LOCATION! LOCATION!,40,January 2012,"The villas were perfect for us, as we were staying for two weeks, and the villas and staff make it easy for a longer stay.

The layout of the villa was great. Fantastic aircon in the bedroom, whilst the outside bathroom/living area/kitchen, allowed you to still sit out in the open, for the days when the rain was just too much and you wanted to have a lazy day by your own private pool, as we were visiting during the rainy season. There was no chance of cabin fever as it was extremely spacious.

The location, could not have been better! The villas were in walking distance to everything, whilst still being far enough back from the main road that you would have a quiet nights sleep. However, the mattress we had, definitely needed replacing, as it was bent out of shape and despite copious amounts of massages, we both left with crooked backs.

The only real down side for us, was the food (recommend, not paying for the breakfast as a part of accommodation deal). We were quite excited about the prospect of having someone come in and cook us a fresh breakfast every morning, however the bread was consistently stale, many dairy products we ordered were 6 or more months past their use by date and the 'fresh' fruit was rather poor quality for Bali standards. Not a major issue though, as there are so many places to eat, any time of day, in walking distance of the villas, with great cheap food.

The staff were so lovely and would consistently go out of their way to assist with any thing you needed and resolve any issues that arose.

We would recommend the villas to couples, friends, solo travellers and families.",Bhavana Private Villas
174,Spacious villas in central location,50,December 2011,"This hotel is great value. The villas are spacious and well set out. The daily breakfast in the room was great and had a good variety. The complimentary airport pick up and drop off was very convenient.
These villas are a 2 min walk to eat street restaurants and shopping. Overall great experience with friendly staff. Will definitely return.",Bhavana Private Villas
175,Good size villa in a centralish location but getting a bit tired and could do with a good clean,30,September 2011,"Good size and reasonably priced for seminyak but starting to get a bit run down.. Cracked tiles, old tv and cd player etc which would be okay if they cleaned the rooms and the pool a bit better.
Very handy to have your own pool and kitchen though if you want to make drinks/snacks. Reception staff were great but the morning breakfasts were pretty average, it depended on who came to your room to cook.",Bhavana Private Villas
176,Great place for couples,40,December 2011,"Nice villa with private pool. Breakfast prepared (already semi prepared) in your villa at exact time you requested. Clean and nice. Although loads of mosquitos and found a cockcroach around. Not surprising as it was formerly padi field and some padi fields still around. Many new villa under construction around which attribute to some pest around. A short distance walk to main road in Seminyak, probably 200-300 meters. Road condition a little messy and dirty to walk but acceptable.",Bhavana Private Villas
177,Wouldn't Recommend a Stay - Very Disappointed,20,October 2011,"Just returned after a 5 night stay - I have more mozzie bites in places I never thought I could have...Staff sprayed each night, mozzie coils burnt each night - however still so many around. Breakfast was very disappointing - had it once didn't bother to have again. Chef used kettle to boil eggs - found this out after day 3 when we went to make a cuppa - egg remains in kettle - told staff - still there when we left. Place looks pretty but not clean - pool dirty - I asked to have cleaned - again no go. Didn't bother to ask for anything else. Lots of new places going up in Seminyak - won't be going here again. This wasn't a cheap hotel - expected more.",Bhavana Private Villas
178,"It's fantastic and the staff are great. What ever you want they
Look after you :-)",50,October 2011,"Fantastic value for money
And the driver bang bang very friendly and helpful. All staff were nice and helpful",Bhavana Private Villas
179,A little oasis in the midst of Seminyak,40,July 2011,"The two-bedroom villa with pool is ideal for 2 couples. Plenty of space, and just a 5 minute walk to heaps of eating places. Ultimo on the corner was great quality for a very reasonable price.
Great breakfast here, though there were real mozzie problems, which I guess is inevitable with all the pools. The staff come around each evening for a big spray and to light mozzie coils, but if you are asthmatic, as one of our group was, their lungs couldn't cope with all the chemicals. However, the mosquito netting over the beds could have been improved - gaps all over the place. Better quality perhaps?
Overall though, it was great - and quiet, which was miraculous (though it could be a different story when the empty block next door is built on).",Bhavana Private Villas
180,Disappointed,10,July 2011,"We booked a 3nite stay but upon checking in, we informed the staff that we wanted to cancel the remaining two nights. The property is very old and badly maintained; bloodstained bed sheet, broken furniture, old ceiling fan that doesn't cool us down, dirty fridge etc. Food was not expensive but horrible. Luckily the staff were great n very accommodating. They didn't seem surprised when we wanted to shorten the stay. in fact, they were so obliging n helpful throughout.",Bhavana Private Villas
181,Needs Maintenance - Not value for $,30,June 2011,"The two English speaking staff I met - Yoga the Concierge and BungBung where exceptional - helpful, patient and efficient. The Villas themselves appeared to not be maintained and therefore I would rate these as 3 -to 3.5 stars. Looks ok, but nothing works. On first night I arrived I discovered the phone did not work, half the lights had blown and the lights bulbs were not replaced, there was no hot water in the shower, lock on Villa not secure etc… etc….

So looked ok but complete lack of maintenance and spent most of my time there trying to get things fixed…hardly relaxing",Bhavana Private Villas
182,Peaceful,50,June 2011,"Bhavana private Villas was one of the few places in the world I would want to go back to. The staff was attentive. The check in took exactly 3 mins and the Villa was spacious and has a lot of Privacy. The villas are clean and well equipped with all the necessary amenities. The best part about this Villa is the cook who come and cooks breakfast for you at your time. You just have to give your breakfast list and time to the reception. The pool is well maintained, but the only problem was the lights, most of the switches were not working but were repaired immediately once we called the reception. It's quite and private...peaceful and calm. The best part is the location. All the best restaurants are 1 min away. This part of Seminiyak is the best. It's superb for friends and couples who want to spend time in the room and relax before going out in the night. Please ask the reception to come and spray a mosquito spray just before sunset. I recommend Bhavana Villas. Excellent.",Bhavana Private Villas
