,title,rating,date_of_stay,review,resort_name
966,Tita is the Best,50,January 2018,"Hi,
We were initially skeptical about booking a hotel in Bali as we wanted a private villa but everything was booked because of New Years. But it turned out to be the best decision we made. We were assisted by Tita during our stay. She is probably one of the most helpful person I came across in Bali. The entire staff was very good. They are all on their toes through out the day. The service is excellent.
It's a much recommended place to stay in Bali.",Primera Hotel Seminyak
967,Good,40,January 2018,"I stayed here for nearly two weeks on my own. I've seen two rooms as I upgraded as I really wanted a balcony. Both rooms were nice and clean, beds are super comfy! It is a little walk from town of Seminyak, but there is a shuttle 4/5times a day so it was easy to nip in, hang out then jump in a cab home. I actually preferred it being a bit further out as it was quiet and so much cheaper than staying in one of the four stars by the beach.
I found the staff pleasant, I haven't eaten here much, but it's okay, cheapish resort food, just as expected.
I have enjoyed my stay here especially as the pool is lovely.
There are staff selling trips on the front door, haggle with them. I got 30,000 off one trip.
If you are coming away to get pissed in the trendy bars don't come, but if you are a family/couple or solo and want to relax/pop into town/swim do day trips then stay here for a good price.
The wifi has been good, but not good enough to watch Netflix unfortunately !",Primera Hotel Seminyak
968,Stay :(:(,20,January 2018,"Very nice swimming pool but it is only highlighting thing about this resort. Decent breakfast..Standard rooms are at average standards. No proper response from reception/ house keeping & poor room service (short of people). Out of all, you will be literally robbed by their own taxi service (Be care full about the staffs at front who recommends such taxi's) .. must cheaper local taxi (Blue Bird) is not allowed take pick up from hotel.. Not close any of the Bars/ Mc D/ shops etc...",Primera Hotel Seminyak
969,"Room smelt, we checked out early",10,January 2018,"We were there for 2/3 nights but had to check out early as the smell was too much. Very run down room.

The food was ok but the staff were incredible slow until it came time to pay and they then moved like lightening!

No other rooms available. No offer in price reduction when we checked out early.",Primera Hotel Seminyak
970,Nice stay,40,January 2018,"When we are in Bali usually not spent much time at the hotel. So we choose this hotel because it has good room, reasonable rate and beautiful lagoon pool.
The room not elaborate, just standart in everything.. but good enough for 4 star resort hotel.
The service is good but seems short of hands at the peak hour.",Primera Hotel Seminyak
971,1 Night Stay,40,December 2017,"Stayed for just 1 night before leaving on an night flight so didn't experience the hotel fully, however the pool area was lovely and the family room we stayed in was really big and much better than we expected. Food in the restaurant/pool was okay although service wasn't very good. Location not great as not close to any shops - have to get a shuttle bus or taxi.",Primera Hotel Seminyak
972,Great Family Resort,40,January 2018,Although is it away from all the main bars and restaurants this was a great resort. 15 minute walk from main Seminyak strip. Perfect for families and couples. Staff were great. Do be careful of the staff at front trying to rip you off with inflated taxi fares.,Primera Hotel Seminyak
973,Noisey,40,December 2017,This place is friendly but very noisey at night. Breakfast is medioaker I think. Hot water well is like warm. Sink getting blocked and to top it off the fridge isn't cold enough for drinks. No hotel transfers to or from airport.,Primera Hotel Seminyak
974,Just great,50,December 2017,"This is my second or third visit at this hotel. Everything just great. All the staff and services were great.
Breakfast was nice, room’s clean, reception’s staff was really great

Will be back to this hotel again.",Primera Hotel Seminyak
975,Nice resort but nothing around,30,December 2017,Was a nice place to stay the staff were amazing as was the pool very out of the way though had to have a driver/ taxi everywhere you wanted to go😬there was a shuttle to Seminyak and Kuta every day but no return shuttle so you had to pay a taxi to get back just found it a bit to far from everything,Primera Hotel Seminyak
976,"A Little Bit DOWN, but still OK",30,August 2017,"Was an excellent experiance stay at Ramada Encore in early year they opened,
* Bed and pillow are comfy
* breakfast had a lot of variety
* relax in balcony at night was nice (on weekdays was quite)
* wifi quite fast

came back again this year, "" a little bit DOWN, but still OK""
* Bed and pillow, expecially pillow "" LIMP""
* breakfast still had a lot of variety
* balcony still nice
* wifi not as fast as they used to be

what happend to water in the pool ? chlorine was massive",Primera Hotel Seminyak
977,A Great Bali Base,40,December 2017,"First impressions - thought it was a little rough around the edges and our room did not have a balcony that we expected, HOWEVER the staff were more than happy to move us to a pool view room which we had been expecting. Staff were so polite and helpful, thank you.

We suffered with rain and more rain during our stay, but a nice little spa close by helped ease the pain of the rain.

The large pool and gym meant there was no excuse to avoid a little exercise whilst away on holiday. This was helped by the fact that breakfast was a great start to each day. The usual stations were available with a mix of Asian and European options. Ask for the bacon if you need some to accompany your omelette!

In summary, rooms were a good size (once we moved), pool, breakfast and gym all great. We also made good use of the shuttle bus (although heavy traffic going on to Kuta meant a few wasted hours ... clearly not the hotel’s fault). On reflection we wish we had spent a few more nights going in to Seminyak.

Thank you for a lovely stay.",Primera Hotel Seminyak
978,Worst service and experience,10,December 2017,"I booked this room for 7 days and had a worst experience with them including lifts not working, no one picks up the phone, frequent ac problems, they don’t change the menu for the breakfast. And the major and the important one was that the location was terrible for the hotel and they don’t allow uber and grab inside the premises and there own taxi is way too expensive. On the way to the hotel at various places warning posted “beware of snatching”. Have never expected with a brand like Ramada.",Primera Hotel Seminyak
979,Excellent hotel with extra romantic environment,50,November 2017,Really a gud decision to choose Encore Ramada for our honeymoon visit. I am overwhelmed with the response from the management and a surprise cake arranged for us. Special thanks to magmnt and ofcourse Tita for making our stay comfortable to the highest.,Primera Hotel Seminyak
980,Great for Short Stays!,40,June 2017,"The past week spent Bali was quite a blur and never long enough. Some notes as follows from the hotels we got to stay at and visit:

Ramada Encore Seminyak.
Hotel location quite deep and away from 'Seminyak' but close to the mainstreet of Sunset Road and thus fairly easy to get to anywhere. The road to the hotel is across from Jl Kunti that does provide a number of decent restaurants like Taco Grill and the neat little Bali Deli supermarket.

Layout of the hotel was cosy with a small lounge area as well as a pool table and Foosball table to while away the hours. Just to the side of the Reception are the Hotel Restaurant overlooking the lagoon type pools. Certainly cleverly designed to be a type of oasis within this unique compound.

As we got into the rooms, we were pleasantly surprised that they were quite sizeable and that main King size bed was a good decent size, pillows were awesome and super comfortable. There was even a long lounge chair which could serve as a adventurous temporary bed for any of the young-uns, so the hotel is clearly catered to families as you dont have a need to pay for an extra bed. Bit of a shame that we only got to stay for a night as we arrived late in the afternoon and had to leave the next day.

Unfortunately for us, while the room was delightful, we were actually positioned right above the bar and during the night there was also a loud 'gong' noise due to the water pump being right near our room, so wifey didnt sleep too well. After a tiring day traveling, the relaxing evening swim and a few games of Foosball with the boys, I slept like a baby. 😅😂

Breakfast was standard, nothing above average, its (relatively) quite expensive to pay ala carte, considering the offering (at time of writing about Rp150,000/pax and Rp75,000 for children below 12, and they only provide 2 Breakfast per room, but of course the hotel itself is tucked quite deep within what seemed to have been a housing estate, so obviously a 'monopolistic' rate would be expected.

The other good point the hotel does have is the decent pool along with the lounge chairs where you can get a tan from Balis hot sun but dip your feet in the cool waters.

All around the service with a smile (and willingness to help) was evident and I'd definitely try this hotel again for a longer stay there, but even for our short-short stay it was just great.

Thanks Ramada Encore Seminyak!",Primera Hotel Seminyak
981,Honeymoon Visit,50,December 2017,Very good resort. The service is good.Great variety in breakfast. Perfect place for a holiday. My wife and me had a blast. The pool is very good.Very comfortable.Outstanding service in the restaurant. Very prompt room service also.,Primera Hotel Seminyak
982,Lovely Pool,40,December 2017,"Thanks for upgrading us to higher room category on the 2nd floor with pool view. Breakfast score in my opinion is 7 out of 10. I would prefer to have warm pancakes/waffle and bacon, couldn't find it... ;) beside that, the hotel missed my request for giving a little birthday surprise for my husband upon breakfast. But overall we had a great time especially at the pool...",Primera Hotel Seminyak
983,Best experience ever with ramada,50,December 2017,Me nd my wife had wonderfull experience with hotel environment nd staff support. All hotel staff were really supportive and helpful all the time with great food and ambience experience. I would like to thank our guest relationship officer tita for being so nice and for her assistance all the time when we needed. In my words; tita must be promoted to next rank for her studious job.,Primera Hotel Seminyak
984,Holiday,50,December 2017,"Very nice hotel and very comfortable for family
The pool is very big and not to deep
I enjoy laying and love sunbathing in here.
Room not to big but clean and comfortable.
package 50K rupiah for swimming in here without staying in this hotel
Including towel, welcome drink 🍹 and eat nasi goreng menu
In unlimited time in one day",Primera Hotel Seminyak
985,Great place to stay,50,June 2017,"Hotel located at the tranquil place in Seminyak Area. Great Team especially Ms. YUNI from reception. She has excellent hospitality. Room was great with balcony facing to the pool. Kudos to Encore Hotel, will definitely come back.

to those of you who don't like to see the crowd from the Chinese group....just be aware because in this hotel you'll see them.

Thank you & Best Regards

Surya Musbah",Primera Hotel Seminyak
986,Amazing property,40,November 2017,"We stayed in the pool access rooms. it was the best thing to do if you are travelling with a kid. All the parents will agree with me. there is a lot of dip in the pool ..come out of the pool ...and repeat.

The hotel has all the amenities and they really take care of their guests. We had an extended stay there because our flights got cancelled(Thanks to Mt. AgunG!!) but it was really really nice!!

I have taken away one star away from this property only because it is a little far away from the main street and doesn't have a great connectivity .",Primera Hotel Seminyak
987,PERFECT STAY EVER!!,50,December 2017,"Stayed for 2 nights at Encore and it was perfect, knowing that we were honeymoon couple they made our stay memorable as ever...from free upgrade to Ex Deluxe Pool view to the Honeymoon suprises with free chocolate cake in the room.. we were really overwhelming with the hospitality and service :)
The room was big, clean and comfortable.
All the staff from the reception to the housekeeping were really friendly and helpfull (keep it up guys)
KUDOS to Mr. Hara from the front office who help us to arrange everything during our stay, will definitely come back next time.
Thank you very much :)",Primera Hotel Seminyak
988,Peacefull days,40,December 2017,"We stayed 7-11 dec'17. it was great to be there. I'm not choose the wrong place where i have to spent my short holiday.

I decided Ramada Encore Seminyak first due to the location, must be quiet area, not so much hear the machine transportation. its perfect for both of Us. I got great room with the pool view on the 3rd floor, i have my own balcony and relax in the sofa to enjoy the morning. The bedroom with the comfy bed its perfect and for sure I have the clean bathroom for daily. The pool is big enough, love it.They have friendly staff. To make you stay more easy there they provide some shuttle schedule to seminyak and kuta and its helpfull.

I have a little problem with the AC on the first day we arrived not so cold, after i reported i got fast response and they trying to make it better.The good one also until the second day they still check the AC even it is already fine, its sounds like they have to make sure that you will have the perfect stay there.",Primera Hotel Seminyak
989,Best Stay for Honeymoon,50,December 2017,"I stayed in this hotel from 6/12 - 9/12 and I really love it! The room is nice and clean with romantic honeymoon decoration for me and husband. Thank you so much!

The staff is so warm, kind and very helpfull all the time. I definitely will love to come check in here again.

Special thanks to Ms Tita who treat us well :)

Love,
Anissa",Primera Hotel Seminyak
990,Poor service,20,December 2017,"I visited for one week and stayed at Ramada
For 4 nights. I knew location was remote but I had scooter so could get around.
Service at restaurant and bar was terrible you had to wait forever to get served.
They have a package for outside guests to visit and use the pool, so heaps of screaming kids in the pool and they get treated better then paying hotel guests. Got asked to move from a sunbed because outside guests only coming to use swimming pool were going to use sun beds , couldn’t believe I was asked to move. I asked what about hotel guests is there a reserved area for them , the waitress said no. Guests that had come for the day were treated better then hotel guests and served quicker then paying guests!
On the upside the massages are great!
Wouldn’t stay again.",Primera Hotel Seminyak
991,Great place to stay.,40,December 2017,"This place is very family oriented and the staff are very friendly. I love the fact that access into the pool was very easy compared to other places I have stayed at. The rooms are lovely but at times the hot water wasn’t very hot. The meals in the restaurant are delicious and very affordable.
I would highly recommend this place for anyone to stay at.",Primera Hotel Seminyak
992,Good properties average staff,30,December 2017,"We were here on Dec 9-10.
Only one night.

The properties is very good
Room is clean
Pool is big and nice

When we check in, the receptionist who handle us was good.
In the afternoon, when we go to the pool, the staff where we ask for the towel is a little bit not good.
We ask for the towel, he asks us back to go to the receptionist for getting pool card which we don’t want to do it because we are in house guest. Logically we can use hotel pool.
Also, after more than 30 mins swim the staff come to us and tell my husband “excuse me, it’s not allowed to use shirt for swimming” when we try to answer, he’s LEAVING just like that.

Last,
When we check out,
The receptionist (woman), asking about the pool card but when we try to explain that we don’t have it (as we refuses that day to go to the receptionist) she said “you should have it (pasti ada pak)” and then before my husband answer I said “no we dont have it. Because we don’t want to get it from the receptionist”
why don’t she checks first to the pool staff? Why she insists that we have the pool card without check it first? Why she has no manner to local like us?

Advice:
When the guest check in, better the receptionist give the pool card directly. Because NOT ALL guest understand that we should get the pool card before use the swimming pool.

Thank you
FANI",Primera Hotel Seminyak
993,Best and comfortable hotel visited for honeymoon,50,November 2017,"It was a luxurious stay, received grand welcome from front office team. Room was neat and clean. services was great. A complete royal feeling while staying at the Hotel. Best suitable with family stay.

Best part is ofcourse food, really it's yummy.

Special thanks to Ms. Tita (Customer relationship Officer) for the great hospitality. Overall rating 5/5.",Primera Hotel Seminyak
994,The best 4 star hotel i must say,50,December 2017,"People say that it is not worth it and it is little walking distance from inside or it is unsafe.

Everything above said is false.
I feel it is perfect budget hotel with everything nearby it’s reach. Perfect location, calm, amazing pool.
Rooms are clean and spacious.
100% value for the money paid.",Primera Hotel Seminyak
995,"Awesome Hotel, Awesome Staff ! (P.S, Ali is the bomb)",50,November 2017,"Stayed 1 week with family of 6 ! Everyday included a huuuge buffet breakfast with all the types of food you can think of. During the day you can chill by the massive poolside, or in your heavily AC'd rooms while room service bring you drinks :P...or if you wish to go out somewhere the staff are incredibly helpful with information or organizing transportation. Staff and Security are very friendly and genuine, especially that Ali guy, hes some sort of Wizard ! :) Kept the kids entertained daily.",Primera Hotel Seminyak
996,Excellent place,50,May 2017,"I was in this hotel from 24-May to 30-June and I must say the overall experience was Just Awesome! The staff is so courteous, soft spoken, proactive and most important honest!! The rooms are excellent especially the pool view facing ones. Special thanks to Ms. Tita who was always there to help us whether it was about arranging a scooty or arranging a cab for us!!
I will certainly visit this place again and very soon... I’m attaching the pic of the beautiful view which was exactly outside my room....",Primera Hotel Seminyak
997,Pleasant Stay,50,November 2017,"We stayed there during our honeymoon, and we enjoyed our stay a lot. This hotel is always welcoming,from front staff to restaurant staff and management to cleaning staff.The food in the restaurant is Tasty, The rooms are comfortable and well designed.

I can't say enough good things about Tita, She is amazing and always helpful. Form the moment we arrived, we were made to feel special. She had always a smile on her face and did everything she could to make us feel welcome.

I highly recommend this hotel.",Primera Hotel Seminyak
998,Absolutely great expirence,40,December 2017,"I got very good and cooperative support from the hotel staff. Absolutely very good communication expirence with Guest relationship officer Tita who provided us free upgrade to pool side room.
I wish her all the best for her future.",Primera Hotel Seminyak
999,The room upon entry stunk! Like mould!The pillows stunk...,40,November 2017,"The room upon entry stunk! Like mould!
The pillows stunk like mould, there was mould covering the curtains, I stayed 9 days and the bed linen wasn't changed, only made up!
The pillows were changed but quickly became musty.
The alcohol is fake but charged at high prices throughout Bali, I once paid $28.50 for a single shot of vodka with a .90c can of lemonade!
If you drink the terribly flavoured Bintang you are up for a cheap beer $2.50 but yuk seriously!
It's a bogans paradise without a doubt!
Get your tattoo and have a bintang haha
The north and northeast are worth a visit and great views of rainforest and cool Villas on beaches etc, and the people are much friendlier.

Good luck.",Primera Hotel Seminyak
1000,Best hotel to stay in Bali,50,November 2017,"The facilities are superb, but given the hotel is quite large you may expect that. The pool area is lovely and the staff are friendly and attentive. Their in-house restaurant is excellent. I found the pool well equipped and well maintained. The breakfast is faultless, really, offering a plethora of options and all very well executed.

We got whatever we wanted and much more. Special thanks to Ms.Tita, she has been very helpful and made our vacation even more pleasant. I have never seen a hotel go so out of their way to suit our needs.

There are plenty of activities in which one can indulge in, right from quality of rooms with perfect pool view, variety of cuisine, small section for indoor sports and a super spa.
Will be our first choice of stay in Bali.",Primera Hotel Seminyak
1001,Mr Hardik Patel,50,November 2017,"It was my first visit to Bali but due to Volcano eruption flights were cancelled and was stuck in Bali but Tita Pawestri from Ramada Encore Seminyak solved all our problems regarding stay and also understood the situation giving us a good discount so the rooms can be affordable....

Also the staff is very friendly and as it was my 10th Anniversary, they made it very special... :)

All thanks to Tita Pawestri....",Primera Hotel Seminyak
1002,One of the best experiences of our life.,50,November 2017,"Room No. 4202

Ramada encore is one of our best experiences, currently I’m staying at the hotel itself. The major reason for me to review it now is that I couldn’t stop myself from praising it. Currently the situation is such that we had our flight tickets back home but it got cancelled due to Mt. Agung volcanic eruption. Hence we had to extend our stay, and we didn’t give a second thought before choosing to stay back at Ramada itself. I would strongly suggest to take this hotel especially the pool view delux room, as they have one of the best pools in bali. Also the service is excellent.

We are pure vegetarians so they also prepared special vegetarian breakfast for us. The staff is really very polite towards the patrons.

Special thanx to “Mr. Agus” at the reception, he is one gem of a person, he also upgraded our room and helped us with a lot of information about the situation. I would give and extra ⭐️ for him.

Thank you once again “Ramada encore” for an amazing hospitality. ⭐️⭐️⭐️⭐️⭐️",Primera Hotel Seminyak
1003,Double check on halal food as pork is also served in Ramada encore Bali hotel during breakfast.,30,November 2017,"Overall stay and ambience was good.But when it comes to 🥘. No staff had a idea about halal products. According to staff halal means no pork. They didn't knew the real meaning of halal food. I took up for breakfasts when one of the staff told me there is no pork in breakfast but when I ordered omelet from the kitchen it was under one roof and pan same omelet and pork was cooked.

So even after paying for breakfast I had to go just on vegetables and snacks items.

So request to all Muslim not in every place you get halal food in Bali - Indonesia. Please double check for halal foods.

Secondly I have travelled to many places including Newyorker hotel in Newyork and other whyndham group hotels in New Jersey but till date I have not received my loyalty rewards 💳. Would appreciate if u can look into it.",Primera Hotel Seminyak
1004,Very good hotel.,50,November 2017,"I stayed only one night, but I really liked the place.
Friendly receptionists, fast checking in. I even got an upgrad, since the hotel was fully booked, and I guess the room I had booked was taken. Really nice.

The room was lovely. It had a little balcony area and access to the pool, which was cool. And it had all the accessories a hotel room should have. Soap and shampoo, toothbrushes, water, tea and coffee.

The food in the restaurant was good, and they even had popcorn. :) So childishly happy for that. The breakfast buffet was extensive and had all you could want, and then some.

As I said, I really liked it. A little feeling of luxury for a reasonable price. :)",Primera Hotel Seminyak
1005,Pleasure stay,50,November 2017,"Thank you for upgraded my room to Deluxe room
I love the ambience
The quietness and the pool view
Eventhough its located at Seminyak area i still can feel not to noisy yet its near to a lot of good place
Service is great

Will come back again for sure

Thank you",Primera Hotel Seminyak
1006,Pleasant Holiday stay! Amazing staff!,40,November 2017,"Had a nice stay here at this hotel, the staff were amazing which were the best part of the hotel, all staff that we had the pleasure of dealing with from reception to the waiting staff, to the room cleaners every single one of them were so friendly and always asking how our day was etc. My friend had treatments in the spa and commented on how great they were and competitively priced too! Bed was also very comfy too. My only little niggles and reason for not giving 5 stars is the fact that there is really annoying, distasteful music played around the pool which could be heard from our balcony and is not very relaxing. Also the amount added to your bill in the restaurant/ bar equates to nearly 30% extra in service charges/ government taxes. We found this exceptionally high in comparison to other bars/ restaurants and hotels in the area as they were all around 20% standard. It's a shame that it was that little bit more as it put us off tipping the staff anymore as they all worked so hard :) :)",Primera Hotel Seminyak
1007,Execllent service,50,November 2017,"one of the best pool and that pool pillows are the star you can relax their all day long , location is quite inside the city but if you have your own car or guide than not a problem

spa and massage are good",Primera Hotel Seminyak
1008,Luved it,50,November 2017,"This is sucha happy place! You have to meet Feny and Yuni at the front desk... my bank had blocked my card and they sorted it. Really hospitable and helpful souls! Loved staying here. The hotel is clean, cute, I even got a free upgrade. Food is good. Well connected.",Primera Hotel Seminyak
1009,Awesome hotel Perfect for relax Big pool and bar lounge...,50,November 2017,"Awesome hotel
Perfect for relax
Big pool and bar lounge
Good location and connectivity
Friendly staff
Huge property in the location
U can enjoy your trip with couple",Primera Hotel Seminyak
1010,Better places to stay,30,November 2017,Had mostly good reviews but a little dissapointed with cleanliness of room and daily cleaning/refreshing. Staff is nice but sometimes hard to communicate. Breakfast options were great on the buffet and an overwhelming amount of guests using their hands to pick up food that should be using tongs. Stolen bread is not uncommon so watch your bread closely. The free shuttle is ridiculously small and very hard to get in. It has limited locations for drop off and they will not pick you up. Highlight of the hotel was closeness of the Murano Spa located on the road leading hotel. Went everyday.,Primera Hotel Seminyak
1011,Amazing Location,50,November 2017,"The Front office Staff Tita is very very cooperative and helped us with all our needs. Thanks to her.
The Rooms are excellent and the location is very nice to be in the premium area and the cost is pretty competitive.
Had an Excellent stay
Arun Tejuja",Primera Hotel Seminyak
1012,Hospitality,50,November 2017,"My friends were there for their honeymoon,i contacted the hotel to help to prepare a Romantic Dinner for them as a Surprise gift from me.. they were very helpful and they even added a special decoration in their room when they knew they are on there honeymoon. Tita Pawestri,guest relation officer, was very helpful too and she helped me alot... Always ask for Tita for help,and i am sure she will help you and give you support more than you expect ..",Primera Hotel Seminyak
1013,Value for Money,50,June 2017,"Me, my wife and our 2 year old daughter stayed here for 5 nights. We liked the place because of the spacious area where our daughter could run around and play. they also had a small play area with slides and toys. the pool was quite big for a swim in the afternoon. it took about 15 minute of walk to the main semniyak market. they also had drop off free shuttle service to kuta and semniyak.the breakfast was quite lavish with lots of choices. the staff was super friendly.

cons:- uber might not be allowed to enter right at the main entry. one might need to walk down a bit to get them.",Primera Hotel Seminyak
1014,Mr,10,November 2017,"Not recommend, in this hotel forbiden for online transport, i will not come back to this hotel again. 1st day stay in here, i cannot go outside due to no one online transport can pick up me. Hotel security not allowed any online transport to pick up guest.",Primera Hotel Seminyak
1015,Amazing stay,50,October 2017,"My family and i stayed at this amazing resort for 13 days. We had 4 rooms in total and were constantly greeted and looked after by the amazing staff there. The pool is huge and the rooms are very clean and spacious. The service there was amazing and the buffet breakfasts never disappointed.

A huge thank you to Tita and Dewi for looking after my family, you made our stay 100 times better and we are ever so grateful to have met you. We will be back soon for sure.",Primera Hotel Seminyak
1016,A pleasant Surprise!!,50,November 2017,"My friend and I attended a colleague wedding and stayed in a disappointed hotel in Uluwatu so we decided to check-out earlier and certainly we checked in in Ramada earlier, at 12.30pm. I was thinking if our room wasn't ready, I would then asked for a favour to keep my luggage and did something else in Seminyak area. But to my surprise, the reception offered to upgrade our room without any additional charges and was ready for us to stay! What a pleasant surprise! The room was great, clean, and we enjoyed the swimming pool a lot. Thank you for a great service!",Primera Hotel Seminyak
1017,Service and facilities could have been better (but the pillow is amazing!),30,November 2017,"Pros: Very comfortable bed and (especially) pillows. Enough space in the room to move around, unlike other similar budget hotels. Big pool.

Cons; Service could have been faster and more efficient; they were nice but not efficient enough. Location is pretty far from Sunset Road and you need to use car/motorbike to go around. Also, online taxi is being harassed in the area so they would not come.

A couple of foreigners broke into our room around 3am; they didn't immediately leave the room; probably too drunk to realize they were in the wrong room.",Primera Hotel Seminyak
1018,Sorry :(,20,November 2017,"I booked 2 rooms (1308 & 1309), but when we checked-in on 2pm, just room 1309 have ready to stay and we must waited for 3hrs more for them to finish repairing something on room 1308. Why they give us those room even they are repairing the door???? Why not other room?
After that, the service is veryyyy slow. The housekeeper who bring the key for connecting door not coming yet after we remind them almost 5 times to open the connecting door.
Other problem are, the doors not automaticlly closed, so we must push the doors to make sure it closed if not someone outside can open it. And i heard someone knock our door from outside at 12 midnight.
In the morning we got bad experiences in the resto. The host woman asking me to pay additional breakfast in unfriendly speech, well i know breakfast for 4 people but we are 5people, but actually my sister don't want to eat, she just eat my food. If u want me to pay more it's ok but i don't like your intonation of your speech, girl!
Sorry to say but me and my family really dissapointed!!",Primera Hotel Seminyak
1019,Budget Hotel at Best,30,October 2017,"Booked two Superior Rooms. The hallways & rooms were dark & musty. On the first night we were woken by a bus load of extremely rowdy Chinese looking for their rooms. This went on for over half an hour where other guests who were also woken were now in the hallways yelling for the noise to stop. Upon complaining at reception the next morning we were upgraded to two poolside rooms. (There seemed to be quite a few guests complaining about the same thing) These rooms were much nicer & quieter but did have a mouldy smell. The beds are extremely comfortable & the Air Conditioning worked well. The mould was a concern. Especially on the curtains. Both rooms were the same.

The staff are very friendly & can’t do enough for you. Breakfast was average & catered for the bus loads of Chinese & Indian guests that seemed to arrive every day. The pool area is a big plus. The restaurant was average but the prices reflected this.

The hotel is surrounded by villas & you can’t really walk anywhere. You have to get a taxi every time you leave the hotel or you can wait for the hotel shuttle bus which only leaves twice a day.

Would we stay there again? Probably not. Mainly due to the location & the bus loads of tourists. For such a young hotel it is already looking tired.",Primera Hotel Seminyak
1020,Nice Hotel in Isolated Location.,40,October 2017,"We found the Hotel perfect but unfortunately it is too isolated.
There are no shops or restaurants around the area.
Every time we went anywhere we had to use a taxi as there is nothing around this vacinity.
The hotel does have a shuttle service but it doesn't run offten enough, plus it only drops off, no return service back to the hotel.
Apart from the isolation everything else was great, lovely rooms, good selection buffet breakfast plus a beautiful pool. To eat at the restaurant was reasonable price but be aware of the + + taxes they put onto your bill, nearly 40%.
Loved the Hotel the staff were wonderful but unfortunately due to its location we wont stay here again.",Primera Hotel Seminyak
1021,RAMADA YOU BEAUTY!,50,November 2017,"first time in Bali and this hotel was basically the cherry on top!
have never experienced hotel staff being so warm and welcoming til i stayed here, Yuni and Tita YOUR AMAZING! Highlight of my stay was basically that beautiful pool thank you to reception for upgrading our room on the spot when we realised the view of the pool was too good to miss! Ive already recommended Ramada to my friends and family will definately be coming back!",Primera Hotel Seminyak
1022,Great Experience !,50,April 2017,"We stay for one night in this great hotel
The staff is really perfect specially Ditha who is really concerned about her job, and who made everything to make our stay perfect.
Room clean and perfect, restaurant delicious and pool is incredible",Primera Hotel Seminyak
1023,very far off from beach and market,20,October 2017,"hotel is very far off from beach , market or happening areas.there are no fans in balconies . Mosquito problem is also there. Rooms are not properly lighted. House keeping services can be availed once only. BREAK FASTis just normal",Primera Hotel Seminyak
1024,smelly/poor ventilated room,10,November 2017,"smelly/poor ventilated room , staff couldn't help , they didn't allow me to open the window to circulate air , its was terrible experience.
I wouldnt recommend this hotel . photo didn't reflect the reality , smell i think due to humidity",Primera Hotel Seminyak
1025,Couldn’t ask for more at price ; Super staff ; great pool 🍹,40,October 2017,"....location was ok for us but required a taxi to get anywhere not even a convenience store in walking distance; while it is only $5au to get into Seminyak it’s something to keep in mind.
Sadly the first 4 days were great ; then a tour of Chinese families arrived who took over , the pool it was crowded with screaming undisciplined children, the restaurant overrun, the facilities taken over ... on two different occasions witnessed men spit it the pool !!!.. Not ok and while it is not the hotels fault it is also something to consider as it IS a hotel chain that caters to the Chinese 😏",Primera Hotel Seminyak
1026,Overall fine stay... Near Seminyak Market,30,October 2017,"The rooms are good and the connectivity to Seminyak market is about 7 minutes on foot. The market close-by have many shops including handicrafts, souvenir and many restaurants. The food at the restaurants can be improved,",Primera Hotel Seminyak
1027,A hotel / resort worth considering.,40,October 2017,"The hotel which looks like more of a resort is worth a stay. Its a huge property with a very large swimming pool, well lit up with a huge restaurant just by the pool side. The menu is very wide and you will love it if you are a non vegetarian. But if you are a vegetarian, you will have to do a lot of brain storming with the chef to prepare a full veg dish and they will gladly do so. It has a well stocked bar as well. The rooms are large and some are pool facing while the others are city facing. The rooms are with full amenities. You will love the pool view from your balcony. Assure you..! It is located in a small residential area with a few villas here & there but is very peaceful and silent. The staff is very warm and courteous. The breakfast is a wide spread out one. Plenty of food all over. The only minus points are...its a few minutes from the city main road and its lack of vegetarian choices in the menu.

But inspite of it, I will highly recommend it. I visited in Oct 2017 and stayed on the 4th floor for 4 nights and just loved it.",Primera Hotel Seminyak
1028,Relaxing Holiday,50,October 2017,"Thoroughly enjoyed our stay, location and facilities were amazing, beautiful and well looked after. Staff were incredibly helpful, friendly and professional. Would stay here again!",Primera Hotel Seminyak
1029,Exceptionally friendly staff,50,October 2017,"Property is a short taxi trip away from the hustle and bustle of seminyak square and kuta shopping district. Service is excellent, rooms are very clean and the pool area is great to relax.
Breakfast is amazing with great choice. Pool bar and restaurant has a large choice of snacks and evening meals.
Cost $18 aud from airport ( pre booked).",Primera Hotel Seminyak
1030,Our Stay,40,October 2017,"Most of the sun chairs were in the water and sometimes was a case of the towel or something else dropping into the water.
The set up of the resort meant a lot of the sunchairs were not all day in the sun and there were not enough chairs avail for the number guests at all. We found ourselves sitting at a table in anticipation of someone moving from a chair so found ourselves most days getting out of the resort so we could be relax in the sun for the day. Breakfast catered a lot more for Asians too.",Primera Hotel Seminyak
1031,Excellent value for money,40,October 2017,"Crashed here on the end of a late night flight and it was exceptionally good value for money. The staff were acomodating, beds supremely comfortable and all up incredible value for money. Buffet breakfast was only 8,500 and very good value also. Would definitely stay here again for a first stop post airport landing.",Primera Hotel Seminyak
1032,Good hotel to sleep,30,October 2017,"I've got upgraded to a deluxe pool view room. The pool was very excited, there was an inflatable pillow in the pool. But the location is on the dead street. To get there you must through dark street. The staff is friendly and helpfull",Primera Hotel Seminyak
