,title,rating,date_of_stay,review,resort_name
196,Great value,40,April 2016,"I stayed here for more than a week. It is a very comfortable and modern hotel, and the staff are all very friendly, smiley & attentive. The first rooms I tried were damp, but the front desk were kind enough to let me have a balcony room which had no issues. Everything worked as it should - clean pool with sun loungers, lots of TV channels, great aircon, reliable in-room wifi. The only small improvement would be that they use these odd short sheets on the bed so your legs & feet are in contact with the duvet inner - not very hygenic, and I've never encountered this at a hotel before. I ordered room service a few times, and the food arrived quickly & was very tasty. The location is not near the beach, but the Bali Deli & other restaurants are at the back entrance of the hotel & the hotel is on Sunset Road which gives you easy access to everywhere if you have your own transport.",Sense Sunset Seminyak
197,You get what you pay,40,April 2016,"We stayed here because most of our family stayed here for a wedding ceremony, also because of its location in Sunset road, near Seminyak eat street and easy 'back door' access to Seminyak Raya, Made's Warung and lots of attraction.
Check in time was strict at 2pm, but when we checked in at 2.30ish our room was not ready so we were allocated to another room, which was heavily smelled out of cigarettes. After complained to the management, we got upgraded to Grand Deluxe, which was nothing grand about it.
More or less nothing much about this hotel but location, and its low price.
Service was ok, got what i paid, and was sufficient in that price level.",Sense Sunset Seminyak
198,"Great Price, Great Room, Great Breakfast",50,April 2016,"I was stay one night for business trip. This hotel is very close to restaurant and kuta city. This hotel has comfortable room and the breakfast was great. When me and my friend have a breakfast, we accompanied by friendly PR. One Word for Sense Hotel, Great!!",Sense Sunset Seminyak
199,The location win!,50,December 2015,"I was staying to accompany a friend, turns out it was very pleasant place to stay at the heart of Seminyak.
It's close to the restaurants we want to visit, only by walking distance.
The room is nice and clean, with enough lighting and fast Wifi.
The breakfast was okay, too bad when we're too late for breakfast, the live cooking section was already closed.
Special thanks to Ms. Tiana who really helpful in many ways.",Sense Sunset Seminyak
200,"Great location, great deal, great everything",50,December 2015,"I choose Sense Sunset Seminyak as I read that it have a great location for stay in Seminyak, Bali. It's walking distance to some famous restaurants as Warung Italia and Eat Well, very convenient. And behind the building was Garuda Indonesia Airline ticketing office is a plus point.
The breakfast have enough variants, and it's taste good too..
The Wifi is enough to keep me intouch with friends and family on my vacation.

Overall is great experience staying with Sense Sunset Seminyak.",Sense Sunset Seminyak
201,Good services,50,April 2016,"Been there on nyepi with family..got a good help from the PR "" Mrs. Tiana "" for the booking. Good deal on nyepi package. Good food and friendly staff. Definitely good budget hotel for couple days in seminyak area. Close to everywhere.
Just one advice : please put fridge at least in the room that connect to pool.😀",Sense Sunset Seminyak
202,I wish I could rate it -5,10,March 2016,"So booked this hotel probably with a month in advance.

I got there yesterday and after waiting for probably 20/30 minutes, filling all the forms and stuff I was told my room was under maintenance, and the hotel was fully booked; therefore they would have taken me to another hotel! Like, seriously?

Got my money back and ran away from it.

Accidents can happen but they could have let me know in advance and did not let me waste half of my day! Furthermore it was ridiculous getting charged first and after 5 minutes been told what I've written above.

Completely lack of professionality.

Extremely disappointed.",Sense Sunset Seminyak
203,You get what you pay for,30,February 2016,"When I booked this hotel it was cheap so I knew what I was getting.
I was after a clean room, friendly staff, clean towels and a pool.
We were located on level 4 in the corner. The room was a decent size with 1 king bed (2 singles pushed together) I was travelling with a baby so we organised a crib which was a bonus as I didnt have to take mine.
The back entry into the hotel is handy however as its steps I couldn't use it too often with a stroller.
There are plenty of restaurants around and a 5 minutes stroll to the main street in Seminyak.
The pool is cold, however nice after a warm day.
Situated on a main road I couldn't hear any of the traffic however the other guests in the hotel were noisy in the corridors. The rooms were quiet so that was a bonus, the walls must have been pretty thick as no one could hear my crying baby.
Room service was good, House keeping good, reception staff lovely.
Don't think I would stay again as I Usually stay in South Kuta with the family however it was nice enough for the week.",Sense Sunset Seminyak
204,Give it miss,20,February 2016,"We arrived tired and hot after a full day of travelling. The twin room we booked wasn't available and we were put into a double room with no alternative offered. The pool was small and cold and set inside the hotel so it felt like you were being watched! We ate it the hotel as we arrived so late and waited 50 minutes for 2 simple meals. On the last morning we were woken up at 6.30am to asked us to remove a bag from the balcony, not impressed!! The hotel is a good ten minute walk from the beach and is in general very noisy. Would not recommend",Sense Sunset Seminyak
205,Good hotel,30,October 2015,"The hotel location is not quite good, it is far from the beach as well as from the mall, its hard to find food outside hotel.
The room is good n comfort.
The pool is not big but quite clean.
But if you have a car, this is good choice, with the cheaper price.
The hotel located on the main street make it easy to find, and easy to go anywhere.
Parking area is not big enough.
The good point is they have rear door to make it more easy to go to beach by walk, even its far.",Sense Sunset Seminyak
206,Worst service if u don't want get rip of by them don't stay here,10,February 2016,"We booked this hotel through booking.com. On the day when we arrived, they asked us to pay saying we haven't paid. Coz we didn't get any copies from booking.com, they insisted we have to pay cash at the counter otherwise they won't let us stay for the night evn it was very late at that nite n my son was sleepy. So we paid the cash there. When we got home from holiday, I checked my bank acc. They charged same amount from my bank acc. So we tried to call the hotel, try to find out what's going on there. But the staff there just simply hung up the phone. So they just charged us twice money and you can't find anybody to respond this. F n got rip of",Sense Sunset Seminyak
207,Dissapointed,20,February 2016,"We stayed here in room 5219 between the 12th and the 20th Feb 2016. Whilst the staff were friendly there are many things lacking to bring this hotel up to an acceptable standard.
1. No fridge in the room. This was pointed out to staff who just didn't seem to understand that its normal for most hotels to have a bar fridge.
2. Full of noisy guest from China that were rude and did not take the comfort of other guest into consideration. The pool was always over crowded and the were splashing and diving into the pool despite the sign warning them not to. The corridors and adjoining room was noisy with doors banging and talking with raised voices until the early hours of the morning. The guy in the adjoining room must have been shifting the furniture around with thumps and dragging noises about 3am. I had to bang on the wall to get him to be quiet.
3. Had breakfast in house on 3 occasions and the offering at the buffet was the same. Guest were smoking in the restaurant without any objection from staff.
4. The housekeeper never left sufficient tea, coffee and creamer in the rooms so we had to constantly call them to ask for more. The toilet paper must have been on ration as that too wasn't replenished.
5. The shower whilst good, was in need of repair as it squirted water onto the ceiling and into a air-conditioning duct.
I note that similar issues were raised in some of the reviews done by previous guests and the stock standard replies by management however nothing seems to have been done to address those issues.
This hotel is rated 112 out of 133 hotels in Seminyak and reading from other guests reviews and my own experience I can see why they are towards the bottom of the pile.
On a positive note we ordered a meal via room service and the pasta dish and tthe pizza was awesome.",Sense Sunset Seminyak
208,Great Deal,40,January 2016,"I was staying at this hotel for a quick transit before an office event in Bali. This hotel is located in Sunset Road, not so far from Seminyak area and located just right on the main street. So, i believe it won't be hard to find this place. You'll find lots of restaurants and stores just right behind the hotel.

The room was very nice, quite spacious, clean, and neat. Good job on making the room very nice and lovely. No complaints with the room. This room just met my expectation. However, since I got room with street view I found it very noisy during the morning since it is located right in front of main street. So, please consider to request room with better location.

It also has a nice swimming pool inside the hotel area. Too bad I didn't have any chance to swim. The service was nice, also no complaints with the service. Overall, this hotel was a great deal with affordable rate and great location. It was unfortunate that I had a limited time to stay here. This hotel will be on my list when I visit Bali next time.",Sense Sunset Seminyak
209,"Good Hotel-Great Location, Helpful Staff",40,January 2016,"My husband and I have recently returned from a 2 week holiday in Seminyak, Bali.
When we booked our trip it was a last minute decision. We had never been to Bali before and had very little knowledge on where to go, where to stay or what we could do.
We stayed over the Christmas and New Year period and during our stay we found the hotel to be in a great base location for the places that we would walk to, etc.
The hotel itself was constantly being cleaned by the designated cleaning staff. If we wanted anything, they were more than happy to help us. We opted to pay to have a buffet breakfast when booking the hotel and we couldn't have made a better decision. The convenience and variety saved us a lot of time and effort.
We found the staff and quality of the hotel made our trip that bit more enjoyable.
We were able to skype our family over Christmas, the internet connection was that good and the pool being so attractive, made it that bit nicer to have a lazy pool day every now and then.
The hotel was great value for money and will be booking again during our next visit.",Sense Sunset Seminyak
210,Good hotel,50,January 2016,"The hotel is very convenient . The services also good . The room is clean . cheap affordable room rates . This hotel is a very strategic area in which it would be too easy to go anywhere . The hotel is highly recommended that travelers who are on vacation . Thanks Sense seminyak my room has been upgraded . 👍👍👍
RECOMMENDED !!!",Sense Sunset Seminyak
211,Great staff,40,January 2016,"Had a Fantastic stay at Sense Sunset Seminyak with my friends. The hotel is very nice and the staff were friendly and attentive. We found one particular member of staff name Tiana was extremely helpfull. Tiana went out of her way to ensure that we were well looked after at all times, She has a great sense of humor and made us all feel welcome at the hotel. Best of luck to you Tiana for the future, I am sure you will do very well in your career, thank you!!",Sense Sunset Seminyak
212,Worst hotel ever,10,January 2016,"I can honestly say that this was a truly terrible experience staying in this dump, completely over priced, the rooms are terrible the food is equally as bad and the swimming pool never sees any sun, we stayed here for 3 nights and couldn't wait to get out!! It's on very busy road with no proper footpaths and the footpaths have open manholes in them every 5 meters that if you feel down you would be very lucky to come out of!! DO NOT STAY HERE GUYS ITS ABSOLUTELY SHOCKING!!!",Sense Sunset Seminyak
213,Excellent service,50,January 2016,"I bought a Sense hotel non exchangeable, non refundable voucher for my parents but mistakenly chosen Sense Sunset Seminyak instead of its sister, Sense Seminyak jalan Kayu Jati.
I called the hotel and the reservation girl, mbak Anggi, was really understanding and acommodative.
With her instructions I can get my voucher fully refunded back from the online travel agent.
Although I havent got any chance yet staying at the premises but I'm really satisfied with their service and wish that all hotels have the level of service as they were.
Terimakasih Sense Sunset!",Sense Sunset Seminyak
214,Friendly staff,40,November 2015,The hotel staff are so helpful while in queque check in.. We booked a deluxe room for 2 nights.. The room is quite cozy and clean for a 3 stars hotel.. The best experience is when i need to print some documents the staff let me printed for free of charge.. For me is quite ok and maybe need some improvement for the breakfast menu..,Sense Sunset Seminyak
215,Overall nice,40,December 2015,"it's on the main street of sunset road, near to wahaha pork ribs (before the resto), our room is superior, we got spacious room for the two of us, but since we got underground room, there was no view outside windows, but I guess if you want the view you can ask higher floor. Swimming pool is small but nice. Near to many food resto (using motor/car, only in minute you will find wahaha pork resto, warung sunset, japanese resto, etc). overall it's a nice hotel. Only they don't have free transfer to/from airport.",Sense Sunset Seminyak
216,Cockroaches everywhere!,20,January 2016,"Stayed there for 2 nights with my friend. First impression was that it's nice and clean enough,but then there I've seen so many cockroaches that I decided to check all my belongings to make sure I won't carry them home. That was pretty disgusting. The breakfast was so so if you'd like to have european food. In general I would say that 5the hotel is not too bad,but cockroaches...it's unacceptable.",Sense Sunset Seminyak
217,Not the best..,30,December 2015,"Stayed at swiss belinn seminyak/ sense sunset for 4 nights in December and wasn't overly impressed.
Have stayed many times at swiss belinn legian and have loved it - therefore chose to stay at this sister hotel for a cheap place to stay after 4 weeks travelling in indonesia.

I found the noise quite frustrating - was awoken each day at about 7am to children in the pool/ around the breakfast area and also late at night in the pool and lobby area. Had made a number of calls to reception at around 11pm when the noise still hadn't stopped and they didn't appear to be very bothered or attempt to quieten it at all..

The room was lovely though, all the facilities were of a pleasant standard; fresh towels, bed made daily, fresh water and bathroom amenities daily. Although there was no bar fridge in the room, which I found was quite odd for a modern hotel? There was also a lack of wardrobe/ clothes storage. As I was staying by myself it was manageable, however an extra person in the room would make things a tad difficult.

As my flight home was leaving at 11pm I had requested a late checkout of 6pm - I was told by reception that this was ok but I would be required to pay double the nightly rate that I had paid for the past 4 nights????

There were a number of times during my stay where my key would not let me enter my room.. So numerous trips to reception to recode the key to my room entailed.

Whilst the hotel facilities were adequate, clean and pleasant - I felt that this hotel was not quite suited for westerners and the hospitality of staff was not at the level I usually experience in Bali..

Would I stay here again? Possibly.. But not for longer than a night or two..",Sense Sunset Seminyak
218,Great location,30,December 2015,Stayed for 4 nights recently. The hotel is in a great location located right in front of Bali deli and numerous eateries and massage places. The hotel itself is catered to the Asian market and is very noisy and the pool gets no sun. The breakfast is average however does a nice omelette. Had room room service which included a beef rendang which was very tasty.,Sense Sunset Seminyak
219,Beware name change,30,December 2015,"Booked Swiss belinn but has changed name to sense sunset which confused our driver who picked us up from airport. Average hotel staff excellent & hotel very clean, room size ok, hotel ok if not spending much time there, pool & area very small in middle of hotel noise carries up to rooms, breakfast average caters more for Asian, roadworks on street out front which caused major traffic jams & long delays. Walking distance to shops & beach",Sense Sunset Seminyak
220,"Bad location, poor facilities",10,December 2015,"The hotel is located at Sunset Road, which is a highway that connected Kuta to Petitenget..
The facilities was very poor, they didn't have hair dryer at their room.
Breakfast was very standard, not like a 4 stars hotel.
Overall, it's not worthy with the price.",Sense Sunset Seminyak
221,"Clean, friendly staff but poor breakfast",30,December 2015,"My friend and I stayed here for only one night as a stop before we head to to Gili Islands the next day. The hotel is good and the staff are friendly except for two major issues:
1) The breakfast is very poor (No cheeses, no pancakes, no hams etc.)
2) It was very noisy in the morning. I woke up (7-8am) to noise coming from the lobby downstairs where people are having breakfast.",Sense Sunset Seminyak
222,nice place,30,December 2015,"the hotel was so cozy. The swimming pool is okay, the food is good... the room is average... all is ok. It was so okay for that price... Mie goreng and nasi goreng is so yummy there, the portion is enough for sharing... i will be back again.........",Sense Sunset Seminyak
223,Clean affordable room,40,December 2015,"We booked through Virgin travel, really good special and upgraded to family suite for min amount. The room was great, clean and modern. I think basic rooms would have been too small. The only disappointing thing was we requested 2 beds, but only got 1 King size. For 2 adults and 1 child too small. They keep on advising us as well we had to pay for child breakfast, although again we had Hotel voucher stating included in package. Once we told them 3 mornings in a row they stopped that, and we got really friendly staff ; Coorey was wonderful. We had to pay $20 AU extra per night for another bed which was disappointing as Hotel Voucher clearly stated 2 beds.. At present they are doing Road works in front so really hard to walk to what would normally be close shops etc. We used the back entrance which took us to streets that I was familiar with, and found places that I had previously visited. Other than the bed bungle , I thought it was fantastic value for money. The Breakfast was fantastic and the staff always friendly, room always cleaned.",Sense Sunset Seminyak
224,"Great pool, good location!",30,September 2015,"I was staying there on september. My friend told me, the hotel is very good and comfortable for budget hotel. So, i decided to choose this hotel.
Voila! It was a great! They're telling me the truth. So quite good enough for budget hotel. I got the smooking room and unfortunately, i dont have a balcony 😓 and the window can't to open, but overall, i recommended you to stay here!",Sense Sunset Seminyak
225,"location is good, room was great only poor service",30,December 2015,"when me and my friend check it staffs are very nice and helpful
(though there was mistake to charge us 2.800.000 instead of 2.080.000 he was confuse but my friend quickly notice it. Our room was not near the pool area so it was ok (facing pools might be noisy) room got cleaned everyday which is good, bed, showers are great (value for money) and we got our water bottle replaced everyday. The only poor thing is the service. ordered breakfast 110.000 the staff said ""I will give u everything"" ok so we dont need to choose the bread/juice and others but what came is very worst! so do NOT order any room service. no hash brown and staff did not even tell us. I need to make call again and she offer to send croissant (croissant was suppose to be there with toast bread) so many things not included very bad room service. mini bar only oreo and pop mie nearly expired in a month. better buy your own at mini market around.

only good for stay, type of guest who just need good sleep and good location. we left hotel morning 10am everyday and back around 9pm so this was a good choice and deal. sunset road is close to center of seminyak where all the cafes.restaurants/bar/shopping places. not a place for leisure if u are looking for pool, great view or things like that this is not for u.(walk distance to made's warung. we had local food on our first night in bali just walk from back door of hotel very convenience)

overall this place good for people who dont spend much time in hotel
just need Clean, good room, beds, showers, safe stay and comfortable.",Sense Sunset Seminyak
226,Very disappointed,20,December 2015,"We moved from same chain hotel in Legian to this one in Seminyak! Bad choice!
First room we were allocated - brick wall for a view and no bar fridge
Paid for and upgrade ($20 au per night)
Balcony looks over the pool - but there's no furniture on the balcony (?) not allowed to take the 1 foot stool onto the balcony so there is no where to sit.
No top sheet on the beds
The shower flooded the bathroom every used
No fridge - we asked for one and got it delivered - didn't work!
The room air conditioning was not adequate - even leaving it on whilst out - the housekeepers would turn it up whilst we were out so that it was unbearable when we returned.
Only 1 English speaking TV channel and no DVD player (not even avail to rent!)
The ""mini bar"" consisted of a broken packet of Oreos and a bowl of 2 minute noodles - yes this was checked to ensure we didn't take it upon our departure
Noisy by the pool but the worst was the housekeeping staff pushing trollers (sounded like cargo trains) down the hallway late at night
8 really uncomfortable pool beds to cover the entire resort!
We only had 1 breakfast - $5 paid extra for cappuccino. The bacon was like fritz and the ""soft poached eggs"" were like rubber . The cappuccino was normal Bali coffee with extra milk - no froth! If you are unlucky enough to choose here - the Bali Deli across the road does a beautiful breakfast for a couple of dollars more!
I understand this hotel is changing from Swiss belinn this month - understandable, so not the level of service you get from Swiss Bel hotels.
Upon check in it was confirmed that my payment through booking.com had been received - however we were required to pay 100000 Rp cash ad deposit
At checkout I was informed that they got it wrong and I had to pay as payment hadn't been received from the booking website
Not a pleasant experience",Sense Sunset Seminyak
227,Nice hotel good for a quiet holiday,30,December 2015,"Lovely hotel, staff friendly, tasty breakfast that we had included. Pool area was great, was very quiet while we were here, had pool to ourselves sometimes, food at restaurant good and very good prices. Cheap bintangs which is always great! Was a little bit of a walk from the beach though, maybe 20 mins to beach or 25mins to middle of seminyak. Enjoyed our stay though!",Sense Sunset Seminyak
228,Average hotel,30,November 2015,"Last month we had a wonderfull off-season holiday in Bali and stayed in the Swiss-Bell Seminyak. We bought a package deal, including flight, hotel and breakfast for quite a cheap price, so we didn't expect too much. Service is very good and the room service is all right. The hotel is located on the Sunset Road, a very busy street and one lane was closed during our holiday, resulting in every day traffic jam when we wanted to go to Kuta or Seminyak. Off course this has nothing to do with the hotel and the service they provided (the whole island is teased by traffic jam), but it is worth considering.",Sense Sunset Seminyak
229,"Room ok, service No!",30,December 2015,"I stayed here with family on Dec 5 for 1 day. First, we checked in at arround 2.30pm. Receptionist didn't mention to us which floor is our rooms. We have to go to 5th floor because we think our room are in 5th floor (we booked for 3 rooms). I really have no idea, that all room start with number 5. Receptionist just left even iam not done talk to them. I dont know maybe because we're local, they dont serve us well.
And in the afternoon, when we go to the pool, we order pizza, but they served our pizza without the cutteleries.
In the next day, when we go to the pool in the morning staff not smile or even say for a greeting.

Overall, staff need to pay attention on small things like this because in the hospitality industry, this is what people gonna miss from your hotel.

Point plus is ::
Room is clean and comfortable.",Sense Sunset Seminyak
230,SMOKE SMOKE SMOKE -- Good Value but BAD Smoking smell,30,November 2015,"Smell of cigarette smoke was everywhere. Even inside our room we can smell and feel the smoke. Guest allowed to smoke in the lobby & swimming pool.
Breakfast was very nice and delicious…
Room & Bathroom was okay but in my room they only supplied with 2 towel.
It would be nice if guest is informed in written in Chinese to keep quiet all the time and respect others…. (they slamming the door every morning)",Sense Sunset Seminyak
231,average,20,,i stayed here for one night as i couldnt get into my usual hotel right away! The room was nice except when i opened the curtain all i saw was a brick wall. The breakfast was very nice but hard to get a seat even though i was by myself! maybe because it was around xmas time which is extremely busy! i didnt really like the location so wouldnt stay here again! overall a bit overpriced.,Sense Sunset Seminyak
232,Good value,30,November 2015,"The staff at the reception is relatively friendly. Just on the request for another room after we got the uncomfortable room might have been a bit more friendly.
The order of a second toothbrush set was immediately done. The question is more ... why haven't been two toothbrush sets in the room... anyway.
The value to jump in and get a quick room to sleep is good.
The rooms are all situated to the inside so there is no noise from the street.
The rooms are clean and functional.
Check out was quite good and quick.
The bell boy didn't ask for the backpack.",Sense Sunset Seminyak
233,Nice hotel close to everything.,40,November 2015,"We stayed a week at this hotel and we really enjoyed our stay! The pool area is absolutely lovely, and the rooms are pretty spacious and they are clean and nice. It is located just a short walk away from the bars and restaurants in Seminyak, and the beach is also pretty close. A lot of supermarkets around.
The only minus was the bad wifi connection. Maybe better on lower floors, we stayed at the fifth floor, and it was not very good up there.",Sense Sunset Seminyak
234,very good,50,September 2015,"i stayed for vacation. very good services, the room is relative big, air contioning work well, but relative far from kuta and other places. but the swimming poll is to small. generally this hotel is recommended. i love to stay here again if i go to bali.",Sense Sunset Seminyak
235,Family Trip,30,November 2015,"Previously I had contacted the hotel to ask about the reservation that I made earlier. We arrived at midnight there, and the hotel room we had prepared a message without a long wait. Hotel located in sunset road is an option for our family vacation.

Breakfast with Indonesian menu, combined with a western menu is served adjacent to the swimming pool located on the ground floor. In addition, they also cooperate with the rent car and bike, so we can easily rent a vehicle to get around in Bali.

Service from a friendly hotel, full facilities and also affordable price, so we recommend to stay here.",Sense Sunset Seminyak
236,great value friendly modern hotel,50,November 2015,"We were delayed 12 days due to volcano and could only book day by day, the hotel management were very helpfully and allowed us to book superior room and stay in our grand superior room at no extra cost.
Great breakfast, good pool, freindly staff.",Sense Sunset Seminyak
237,Good value for money,40,November 2015,"We stayed there for 2 nights. Close to airport, edible food, nice staff. Cool pool, 20 minutes walk to Seminyak beach, don't change any money there as there rates are really bad and not negotiable. Decent size room, bad sheets and pillow covers ( clean but bad quality). There was no fridge in my room which is odd. Sitting area outside was nice.",Sense Sunset Seminyak
238,Not too shabby,30,October 2015,"We stayed for 4 nights during our last visit. Pros: our room got upgraded to another one with better view (pool view).
Cons: amenities less complete; we had to reconfirm some of the stuff to the operator but the operator said ""maaf untuk tumblrnya memang terbatas jadi tidak di set up"",that was a ridiculous answer.
But overall it was okay to stay there.",Sense Sunset Seminyak
239,Nice room and near shopping center,50,October 2015,"I just stay for 2 nights with my family for 2 rooms. I think it's wuite good hotel since it has good location, I just need to walk around 5 minutes to get to shopping area seminyak. This hotel has spacious room compare with another budget hotel.
The reception was so helpful,she gave us late check out till 1 pm,appreciate.
Unfortunately the breakfast was not really good since I expect there's some sausage or potatoes for breakfast. They only serve indonesian good for breakfast and some pastries
But overall I gave 5 star for this hotel
Nice hotel with good location",Sense Sunset Seminyak
240,okay,30,October 2015,"""located on sunset road which not close to the beach but close to anywhere else. wahaha is just in walking distance and they have circle k just accross the street. breakfast is poor. the egg station has long queue and they make scramble eegg without milk.",Sense Sunset Seminyak
241,ask for review,30,October 2015,"this is my second time staying in this hotel, still the same impression as the first time i stayed there. same good things, and still the same problems too..the thing that i dont understand is every time we connect with the wifi they always ask to review the hotel, BUT.. then the hotel rarely replay to the review,they ask us to spend our time to write,but they wont spend there time to replay, i dont think that this is a good maners..and all the input that i sugest probably they just dont care about it...",Sense Sunset Seminyak
242,Overnight stay,40,October 2015,Was transferred here as swiss belinn legian was overbooked. Service was excellent. Room was also good. Felt a bit small but sufficient. Breakfast was a bit average for western. Quiet area away from the bustle,Sense Sunset Seminyak
243,Clean and Boutique but does not command the price they charge,30,October 2015,"This hotel is good for business & family alike. The design is roomy and well ventilated. The property is also located to many nightlife option mostly visited by residing foreigners.

Rooms are clean and well attended to. Lack of a mini bar was a surprise to me.

Personally, my experience was not very good with the manager of the property and this wont be my preferred location next time. But having said that, this is a good property - but, there are other properties in and around, for much lower rates, offering similar service levels",Sense Sunset Seminyak
244,Great overnight stay,40,October 2015,"Great hotel for a short stay. Welcome drink on arrival. Room was in a quiet location and very clean, comfy bed, staff very pleasant and helpful. Pool was very clean. We arrived late at night and needed somewhere close to the airport to stay. Swiss Belinn was great.",Sense Sunset Seminyak
245,"Standard hotel, suitable for backpacker",30,October 2015,"We went with a group of 16 peoples, where we expected a decent hotel for take a bath, sleep and bfast. We checked in at 11 pm on Friday and go directly to our rooms. At the moment in the toilet we find the jet washer does not work, found that there are cockroaches and hot air-conditioning meanwhile we set the temp at the lowest and hi fan position. Wifi hotspots are often disconnected. The next day we had to immediately depart to padangbay bound to Gili but bfast not ready yet until 6.30am when we hope bfast was ready at 6 am.",Sense Sunset Seminyak
246,"Average hotel,good price and great location",30,September 2015,"Located on the main road of Sunset Road Seminyak Bali. The Staff were helpful,friendly,proactive.Normal hotel room with normal facility.Have pool.
Ask for room far from the main road if you can't stand noise.",Sense Sunset Seminyak
247,Does what it says on the tin,40,September 2015,"Not amazing, not appalling. A decent stay in an slightly above average hotel. Best thing is that it's opposite a very cool 3D interactive art gallery. Breakfast was basic, but a decent base for seminyak. They have spa facilities here which is just a grotty open room with some beds for massage. Looked very uninviting and messy, but there are plenty of places for this outside.",Sense Sunset Seminyak
248,Nice One Night Stay,40,September 2015,"Stayed here for one night for a quick holiday.
Although I got a promotion from local travel agency, the room was nice and the service was good. The only thing that annoy me was the road construction near the hotel.
Sure a pleasant visit.",Sense Sunset Seminyak
249,the room is very smelly,10,September 2015,"My First impression of outside is, the hotel looks amazing. unfortunately, the room is very smelly. I need to ask to spray the room. and we can't stand it, so we move the next day. The furniture etc is very old",Sense Sunset Seminyak
250,It was a very good stay! Satisfied guests here.,40,September 2015,"The staff was so accommodating when we arrived earlier than the said check in time. We had to wait for some time but still they made a way to prepare our room earlier. It's best to get the room behind the room fronting the pool.

The room was very clean. Sheets were well washed and even the towels. There's a complimentary water bottle and it's good that they do provide a water boiler to make some tea/coffee. The size of the standard room was a bit small but is still good since the price is quite cheap. Just that the rooms are not that sound proof but anyway we still managed to have a good sleep after a tiring day at the beach and after all the tours we did.

Location wise, I can say that it's the best! Very safe to walk around and there's a lot of spas, restaurants, local shops and art galleries behind the hotel area. We enjoyed renting a motorcycle to better access some areas that are quite far.

Thank you so much for the good stay Swiss Belinn 😀 recommended 👍",Sense Sunset Seminyak
251,Just checked in,40,September 2015,"I just checked in the middle of the night. And I loved it already. It's a great deal to be staying here and worth every penny. Modern interior design combined with Balinese traditional stuff. Feel homey also.
Well, I will review a bit more when the sun has risen cause now I'm just gonna crash",Sense Sunset Seminyak
252,F&B Need to improve,30,September 2015,"I arrived 20.00 was crowded at reception area with a group of travel, when come to my turn. no reservation under my name for that night but for next days it there. Mr.darma was helping my let me check in with deposit so I can have a rest and tomorrow my office will arrange again the reservation. thank to him

breakfast variety is good but tasteless, really need to improve by kitchen team. Congee is salty, kampung fried rice not spicy and tasteless, all is cold.

room is nice.",Sense Sunset Seminyak
253,Everything is good,40,September 2015,"Me and my girlfriend stay at this hotel for 1 night. And im satisfied for everything, but i need sandals. Yes for 4 star hotel, its to ridicoulus if doesn't have sandals for guest, but overall is good. Thanks swiss belinn seminyak. My girlfriend is really happy. :)",Sense Sunset Seminyak
254,It's okey,30,September 2015,"Hi fellow travelers,

This hotel is okey. But there are more and better hotels that can provide that extra with the same price.

+
I love to walk in the morning so for me it's ideal to walk 30 minutes to the beach and local street 10 minutes.

Nice big room and clean, even thought of water and brushing kit.

Breakfast Has a lot of choice.

-
Down side the rooms are not very sound proof from the hall and swimming pool.
I would recommend a room NOT with a balkon on the pool side way to noisy. I'm sleeping with ear plugs just to have a non break sleep.

Swimming pool is not huge with 4 strokes your at the end of the pool.

Gym isn't much eather. Just 3 cardio machines which u would recommend to do at the beach.

Overall it's okey but I would expect more for this money.",Sense Sunset Seminyak
255,Very hospitable and cheerful staff.,40,October 2014,"Myself and my wife stayed in this hotel for three days recently.The room was clean and comfortable,the breakfast was good and adequate and the staff were polite and helpful.We had a very pleasant stay in the hotel.",Sense Sunset Seminyak
256,First and last time ........,20,September 2015,"The Receptionstaff was friendly, the room was quite small, but clean.
But than there are rules in this hotel, I have never had in any Hotel before.
We had to depoist IDR 100.000,00 before we could get the keycard to our room.
There are no furniture on the balcony. We hang a pair of shorts on the handle of the open balcony door, inbetween 10 minutes a member of the staff called and advised us that it was not allowed to have anything out on the balcony. He called and someone went to every single room and told each guests to take in everything from the balcony, also the small chair people took from their room to sit on. Just remember - this is Bali, not anywhere in Switzerland or Europe. People are here to enjoy their vacations.",Sense Sunset Seminyak
257,Perfect stay!,50,August 2015,"I felt all kindest things were approach me when I staying in this hotel. The room has size and very very clean. They also provides a nice decoration for honeynooner, the twin towels decorated to be the sweetest swans with flowers. I believe the management has powerfull plan and commitment providing all their best for the customers. It is not just because they are using a global brand, but more to their personal and professional efforts to engage their customers with excellent service. Clean room, honest room size, balcony, ac working well, warm water working well, courteous staff, humble food price, friendly room rates, all completed in one purpose of every customers need.

Will absolutely recommend and come back again to swissbelinn seminyak. Thank you.",Sense Sunset Seminyak
